"Date","X1","X2","X3","X4","X5","X6","Europe","Month","MonthDate"
1976-12-31,0.519503072984612,0.00242409809444698,0.515838370836047,0.0263451215777236,0.349233429592908,0.171494849577917,0.265848912343124,12,"1976-12"
1977-01-31,0.438280310652346,0,0.584185178242254,0.0253247001329078,0.44196978193941,0.208653229146518,0.282732247804023,1,"1977-01"
1977-02-28,0.218442259583401,0.00242409809444698,0.621637510029296,0.0179315459699301,0.414292841448586,0.441436055205155,0.270675151196419,2,"1977-02"
1977-03-31,0.182147146146665,0.0167206164672693,0.645390878835559,0.0249253668406316,0.294470209122445,0.383668184429794,0.234825571643305,3,"1977-03"
1977-04-30,0.0794642006497157,0.040971531256412,0.359272549696371,0.0897889091221025,0.179693564805371,0.301885747406736,0.159490445234319,4,"1977-04"
1977-05-31,0.0569269215818515,0.0899750754938528,0.184323365932033,0.211565945955958,0.0507276892560559,0.193576424486509,0.117968540347393,5,"1977-05"
1977-06-30,0.0334757870278196,0.0466113900692857,0.0526655665220631,0.195178055398972,0.0568401140712387,0.18852116904255,0.0892187308250374,6,"1977-06"
1977-07-31,0.0330116639293307,0.177347099500179,0.0640951690085315,0.221455215563251,0,0.206732481374769,0.107853947841812,7,"1977-07"
1977-08-31,0.0471305983028783,0.159478655273077,0.0189506999883052,0.256985950951005,0,0.147980131696983,0.0990424154541113,8,"1977-08"
1977-09-30,0.127650603061339,0.126174095339827,0.0146037352451941,0.114417995177306,0,0.0538235941960617,0.0739859544657001,9,"1977-09"
1977-10-31,0.277374571976239,0.0928010254110799,0.0257647490445078,0.304430576949917,0.0120107642036702,0.144148354830743,0.142147195184914,10,"1977-10"
1977-11-30,0.0842259433805218,0.103411672270133,0.0124074152558837,0.226019935884872,0,0.307127825443181,0.114187771498318,11,"1977-11"
1977-12-31,0.150198980999938,0.183078804426123,0.115274164149177,0.325097498061747,0.00754696010588139,0.134046156945188,0.143794924858911,12,"1977-12"
1978-01-31,0.132198638312581,0.164864801629292,0.193331555546207,0.332904023907067,0.0136539133011511,0.016465264334273,0.130957859039135,1,"1978-01"
1978-02-28,0.162955457824247,0.151190607449294,0.125692527747446,0.309735921740898,0.0943829917404952,0.00679319461738379,0.14016225784729,2,"1978-02"
1978-03-31,0.0687319121862572,0.136561312362072,0.142116527543742,0.210654606007158,0.106487688065143,0.0215673478724683,0.111191293430462,3,"1978-03"
1978-04-30,0.0929530315789591,0.0745190525118066,0.246944618087481,0.0470037894316462,0.0167661797656233,0.0460907151166947,0.0762852405502194,4,"1978-04"
1978-05-31,0.329463227862258,0.0796919620249981,0.604670877432771,0.0299138029194783,0.0388261439489006,0.038857786369304,0.164686368719515,5,"1978-05"
1978-06-30,0.212452952308672,0.0592886935485103,0.704605269599783,0.0333795987686473,0.0162336966140036,0.129990155165223,0.157764037614874,6,"1978-06"
1978-07-31,0.257973241631861,0.0520310869982009,0.656654902647627,0.0477084335476138,0.0162987399549646,0.23052606094289,0.176862199860383,7,"1978-07"
1978-08-31,0.111751150082435,0.0688543155710737,0.402217486817619,0.0215705087817609,0.0162580549022698,0.329646686996774,0.133589744711068,8,"1978-08"
